Date,All,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia,Other
8/8/13,770,0,22,372,227,2,0,0,147,0
9/8/13,710,0,37,175,267,58,0,0,172,1
6/8/13,708,0,18,455,99,0,0,1,135,0
7/8/13,740,0,44,161,440,1,0,0,94,0
4/8/13,801,0,5,475,63,0,0,0,258,0
5/8/13,592,0,36,250,172,2,0,2,130,0
2/8/13,506,0,18,254,62,0,0,0,172,0
3/8/13,594,0,12,367,81,0,0,0,134,0
1/8/13,732,0,12,499,56,3,0,5,157,0
21/12/06,1148,0,9,42,513,0,0,422,162,0
30/6/15,339,0,0,256,13,0,0,0,70,0
31/3/01,169,0,18,78,8,3,14,28,20,0
30/3/01,197,0,42,44,20,3,17,17,54,0
4/11/04,2260,0,8,502,605,0,0,0,1145,0
5/11/04,3241,0,1,1681,250,0,0,0,1309,0
6/11/04,2615,0,10,501,267,1,0,0,1836,0
7/11/04,1467,0,3,464,310,1,0,0,689,0
1/11/04,2535,0,30,700,380,2,2,0,1421,0
2/11/04,2400,0,12,577,1124,3,0,0,684,0
3/11/04,2671,0,34,1086,482,3,2,0,1064,0
8/11/04,1145,9,4,213,307,2,0,1,609,0
9/11/04,1647,5,9,686,587,8,0,1,351,0
30/9/07,3058,0,121,1856,189,1,0,0,891,0
20/7/06,602,0,7,516,44,0,0,1,34,0
18/10/12,2715,0,55,505,1151,50,11,10,933,0
11/10/12,2013,0,5,517,196,94,1,0,1200,0
10/10/12,2362,0,25,1038,422,8,1,1,867,0
13/10/12,2395,0,10,1074,349,11,0,0,951,0
12/10/12,2944,0,9,1611,361,40,0,0,923,0
15/10/12,2752,0,19,889,603,12,5,1,1223,0
14/10/12,2911,0,9,1029,806,7,1,1,1058,0
17/10/12,2233,0,89,716,614,24,0,5,785,0
16/10/12,2399,0,62,472,990,24,1,0,850,0
30/10/17,1646,0,21,625,195,1,1,0,803,0
31/10/17,2857,0,31,1417,273,1,3,0,1132,0
8/6/02,95,0,1,40,25,3,0,0,26,0
9/6/02,483,0,6,335,9,0,0,0,133,0
2/6/02,681,0,0,523,7,0,0,0,151,0
3/6/02,344,0,35,117,47,8,0,2,135,0
1/6/02,229,0,14,28,67,0,1,6,113,0
6/6/02,153,0,3,62,62,0,0,2,24,0
7/6/02,227,0,7,137,5,0,4,0,74,0
4/6/02,402,0,2,288,46,3,0,0,63,0
5/6/02,333,0,26,151,41,0,7,2,106,0
28/4/13,938,0,79,98,60,2,1,10,688,0
28/7/08,486,0,3,212,55,2,0,0,214,0
24/7/06,212,0,0,108,50,0,1,2,51,0
24/4/13,541,1,76,77,84,7,0,9,287,0
24/7/08,245,0,3,128,19,0,0,0,95,0
27/7/08,420,0,1,219,90,0,0,0,110,0
28/12/06,259,0,2,3,63,0,2,30,159,0
26/7/08,304,0,4,175,50,0,0,0,75,0
21/7/08,356,0,9,165,8,1,0,0,173,0
20/7/08,261,0,2,126,28,0,0,0,105,0
22/4/13,259,0,42,36,72,0,1,1,107,0
22/7/08,272,0,39,136,0,1,0,2,94,0
29/1/02,429,0,12,152,147,14,0,0,104,0
28/1/02,249,0,8,32,79,2,0,1,127,0
25/1/02,636,0,1,420,140,2,0,0,73,0
24/1/02,595,0,2,229,129,7,0,0,228,0
27/1/02,429,0,7,269,81,6,0,0,66,0
26/1/02,486,0,35,226,107,7,0,2,109,0
21/1/02,269,0,11,23,81,4,0,0,150,0
20/1/02,170,0,6,21,29,5,0,0,109,0
23/1/02,363,0,3,209,53,7,0,0,91,0
22/1/02,213,0,1,76,57,2,0,0,77,0
26/10/03,1050,0,17,311,349,1,9,0,363,0
27/10/03,1467,0,14,625,510,23,9,6,280,0
24/10/03,1207,0,23,287,355,1,0,0,541,0
25/10/03,1519,0,13,830,292,0,0,0,384,0
22/10/03,1153,0,25,151,554,2,0,0,421,0
23/10/03,1249,0,23,334,311,0,0,0,581,0
20/10/03,641,0,9,89,185,0,0,0,358,0
21/10/03,884,0,46,124,262,0,0,0,452,0
28/10/03,1373,0,28,734,198,0,1,1,411,0
29/10/03,1770,0,38,650,827,0,0,0,255,0
31/12/16,88,0,14,0,36,0,0,0,38,0
30/12/16,173,0,24,0,102,0,0,0,47,0
29/11/11,1284,0,10,89,760,29,0,0,396,0
6/2/02,81,0,16,27,32,0,1,1,4,0
7/2/02,118,0,6,48,48,0,0,0,16,0
4/2/02,123,0,14,14,49,0,0,0,46,0
5/2/02,86,0,1,37,18,1,0,0,29,0
2/2/02,243,0,28,29,56,2,0,0,128,0
3/2/02,386,0,5,134,33,0,0,0,214,0
1/2/02,481,0,18,219,43,0,3,0,198,0
8/2/02,113,0,19,55,37,0,0,0,2,0
9/2/02,129,0,10,17,96,0,0,0,6,0
8/12/05,328,0,19,20,173,15,0,0,101,0
9/12/05,564,0,37,0,457,11,0,2,57,0
1/12/05,266,0,15,36,89,5,6,3,112,0
2/12/05,267,0,1,8,95,1,3,0,159,0
3/12/05,346,0,9,22,143,0,0,0,172,0
4/12/05,465,0,14,7,260,13,0,0,171,0
5/12/05,478,0,28,8,359,6,2,1,74,0
6/12/05,388,0,26,13,243,38,0,0,68,0
7/12/05,473,0,18,5,301,26,0,0,123,0
28/3/09,251,0,69,25,22,2,3,31,99,0
21/11/11,986,0,9,2,781,2,0,1,191,0
12/6/12,535,0,11,247,90,4,0,7,176,0
13/6/12,557,0,42,226,91,0,0,3,195,0
10/6/12,533,0,9,238,78,8,0,0,200,0
11/6/12,786,0,22,426,157,10,0,14,157,0
16/6/12,1058,0,4,530,176,1,0,2,345,0
17/6/12,826,0,1,286,206,1,0,1,331,0
14/6/12,783,0,6,477,128,2,0,0,170,0
15/6/12,990,0,24,333,424,1,0,2,206,0
18/6/12,1457,0,6,823,189,0,0,0,439,0
19/6/12,869,0,6,383,219,5,0,4,252,0
7/8/09,604,0,43,247,133,1,0,1,179,0
6/8/09,780,0,31,488,98,0,0,1,162,0
5/8/09,540,0,58,165,153,2,0,0,162,0
4/8/09,836,0,27,588,56,0,0,2,163,0
3/8/09,502,0,62,186,107,0,0,0,147,0
2/8/09,877,0,13,481,114,1,0,0,268,0
1/8/09,650,0,40,351,124,0,0,0,135,0
9/8/09,499,0,30,235,69,0,0,2,163,0
8/8/09,495,0,61,184,115,0,0,1,134,0
29/1/06,46,0,9,0,35,0,0,0,2,0
28/1/06,43,0,7,0,22,0,1,0,13,0
29/11/10,142,0,0,6,15,0,4,1,116,0
28/11/10,124,0,0,1,16,0,0,0,107,0
25/11/10,434,0,1,23,171,0,0,0,239,0
20/1/06,212,0,3,0,26,101,5,65,12,0
27/11/10,359,0,5,30,15,0,0,0,309,0
26/11/10,442,0,0,36,153,1,0,0,252,0
21/11/10,499,0,6,51,87,3,1,1,350,0
20/11/10,529,0,3,151,40,3,5,9,318,0
23/11/10,517,0,10,29,119,0,10,2,347,0
22/11/10,598,0,1,94,80,1,11,11,400,0
18/4/16,432,0,52,25,11,18,2,18,306,0
19/4/16,665,0,93,71,5,30,63,123,280,0
14/4/16,688,1,221,65,10,27,1,73,290,0
15/4/16,804,0,71,119,30,62,3,115,404,0
16/4/16,310,0,33,26,18,1,1,12,219,0
17/4/16,413,0,30,6,14,3,2,6,352,0
10/4/16,531,3,97,84,96,0,7,37,207,0
11/4/16,567,1,119,77,25,13,0,42,290,0
12/4/16,815,0,425,57,31,43,11,104,144,0
13/4/16,1263,1,212,105,21,53,3,36,832,0
6/12/10,158,0,3,72,34,0,2,0,47,0
7/12/10,124,0,4,23,63,0,0,0,34,0
4/12/10,140,0,0,53,40,0,1,4,42,0
5/12/10,120,0,5,23,61,1,0,0,30,0
2/12/10,160,0,0,52,44,0,0,0,64,0
3/12/10,243,0,1,97,77,0,0,2,66,0
1/12/10,142,0,0,66,44,0,0,0,32,0
8/12/10,163,0,1,93,21,1,0,0,47,0
9/12/10,163,0,5,59,66,0,0,1,32,0
20/11/06,3750,0,114,649,1064,123,2,39,1759,0
24/5/06,530,0,149,193,30,3,16,36,103,0
22/11/06,3245,0,339,492,1159,70,0,6,1179,0
23/11/06,2850,0,105,385,691,215,11,3,1440,0
24/11/06,3159,0,60,313,1302,199,6,3,1276,0
20/5/06,365,0,47,41,28,8,0,8,233,0
23/5/06,267,0,145,7,27,0,11,2,75,0
27/11/06,2706,0,21,767,540,7,28,3,1340,0
28/11/06,2508,0,98,502,723,119,30,2,1034,0
29/11/06,3950,0,1186,423,1136,122,40,2,1041,0
29/5/06,675,0,97,300,78,1,8,11,180,0
28/5/06,439,0,55,227,20,0,1,6,130,0
31/5/07,394,0,10,275,26,0,0,0,83,0
30/5/07,337,0,26,68,33,3,3,0,204,0
18/3/15,346,0,109,116,33,52,0,1,35,0
19/3/15,279,0,61,94,53,24,0,0,47,0
3/11/12,3399,0,57,358,1416,143,0,0,1425,0
12/3/15,470,0,65,142,23,33,0,29,178,0
13/3/15,258,2,62,74,19,29,4,48,20,0
10/3/15,369,0,88,51,34,23,0,44,129,0
11/3/15,595,0,193,145,1,13,0,113,130,0
16/3/15,290,0,52,112,42,6,12,10,56,0
17/3/15,282,0,8,142,63,0,0,0,69,0
14/3/15,274,0,43,139,51,0,0,18,23,0
15/3/15,169,4,15,56,37,6,1,23,27,0
8/11/13,1321,0,157,102,236,4,0,6,816,0
9/11/13,1127,0,130,101,420,17,0,7,452,0
4/11/13,1270,0,111,111,486,6,5,3,548,0
5/11/13,965,0,34,193,185,7,21,28,497,0
6/11/13,1770,0,139,199,254,4,4,6,1164,0
7/11/13,1762,0,93,289,366,0,0,0,1014,0
1/11/13,712,0,35,221,114,5,3,13,321,0
2/11/13,838,0,154,168,153,2,6,0,355,0
3/11/13,1167,0,147,184,177,0,3,1,655,0
5/10/15,1029,0,23,340,381,2,35,7,241,0
4/10/15,913,0,31,302,300,0,18,1,261,0
7/10/15,641,0,56,120,316,0,9,21,119,0
6/10/15,725,0,67,120,235,0,18,14,271,0
1/10/15,1717,0,34,607,205,1,3,15,852,0
3/10/15,1597,0,25,757,210,2,36,2,565,0
2/10/15,2011,0,51,477,722,1,0,10,750,0
9/11/12,1993,0,4,124,134,77,0,7,1647,0
9/10/15,524,0,41,78,262,1,3,2,137,0
8/10/15,522,0,22,133,116,1,19,18,213,0
8/11/12,2965,1,6,174,1055,48,3,1,1677,0
8/5/02,640,0,35,396,25,0,0,2,182,0
29/12/11,543,0,2,145,60,3,0,1,332,0
28/12/11,645,0,2,161,30,7,2,2,441,0
25/12/11,999,1,3,262,193,31,0,0,509,0
24/12/11,1008,0,1,260,407,72,0,0,268,0
27/12/11,643,0,1,96,42,14,9,0,481,0
26/12/11,876,0,0,307,198,18,0,2,351,0
21/12/11,1027,0,5,24,646,5,2,0,345,0
20/12/11,383,0,0,32,219,7,0,2,123,0
23/12/11,1012,0,7,317,342,47,0,0,299,0
22/12/11,630,0,1,216,203,28,0,2,180,0
29/6/03,309,0,0,159,42,0,0,0,108,0
28/6/03,228,0,10,108,52,1,0,0,57,0
21/6/03,479,0,3,260,123,0,0,0,93,0
20/6/03,323,0,7,127,18,0,1,0,170,0
23/6/03,196,0,35,73,33,0,2,0,53,0
22/6/03,522,0,7,331,20,0,0,0,164,0
25/6/03,253,0,7,104,53,1,0,0,88,0
24/6/03,418,0,2,228,13,0,5,0,170,0
27/6/03,264,0,1,86,93,0,0,0,84,0
26/6/03,525,0,25,254,78,0,2,3,163,0
4/7/10,567,0,11,468,7,1,0,0,80,0
5/7/10,53,0,5,0,37,0,3,1,7,0
6/7/10,51,0,0,22,11,5,0,0,13,0
7/7/10,100,0,3,50,35,1,0,0,11,0
1/7/10,500,0,4,438,38,0,0,0,20,0
2/7/10,375,0,0,318,19,0,0,0,38,0
3/7/10,553,0,3,505,24,0,0,0,21,0
8/7/10,191,0,5,168,12,0,0,1,5,0
9/7/10,156,0,5,113,22,0,0,0,16,0
8/11/00,876,0,11,216,34,6,4,1,604,0
9/11/00,337,0,1,70,114,3,0,0,149,0
1/11/00,596,0,9,52,210,2,3,0,320,0
2/11/00,1188,0,1,46,918,6,0,0,217,0
3/11/00,832,0,4,185,316,2,1,0,324,0
4/11/00,1393,0,2,75,1010,1,0,0,305,0
5/11/00,260,0,0,97,15,1,0,0,147,0
6/11/00,610,0,4,106,105,7,1,2,385,0
7/11/00,352,0,4,99,80,31,0,2,136,0
14/7/13,463,0,1,398,6,0,0,0,58,0
15/7/13,202,0,0,118,28,1,0,0,55,0
16/7/13,382,0,2,330,23,0,1,0,26,0
17/7/13,235,0,14,137,44,0,0,0,40,0
10/7/13,446,0,7,300,24,11,0,1,103,0
11/7/13,345,0,19,220,21,1,0,1,83,0
12/7/13,440,0,20,263,15,0,0,3,139,0
13/7/13,129,0,14,69,28,0,0,0,18,0
30/4/04,752,0,25,283,34,5,1,2,402,0
18/7/13,203,0,8,131,37,0,0,1,26,0
19/7/13,288,0,2,161,25,0,0,0,100,0
6/1/14,517,0,116,70,231,6,0,2,92,0
7/10/01,889,0,11,365,398,0,0,0,115,0
4/10/01,1103,0,12,85,686,1,0,0,319,0
30/8/16,142,0,3,54,70,0,1,0,14,0
31/8/16,162,0,0,28,125,0,0,0,9,0
5/1/14,526,0,85,17,312,1,0,2,109,0
2/10/01,1015,0,1,187,625,0,0,0,202,0
3/1/14,524,0,60,6,429,7,0,1,21,0
28/1/12,281,0,0,65,0,12,1,1,202,0
29/1/12,193,0,0,66,10,14,0,0,103,0
26/1/12,132,0,3,14,4,16,0,0,95,0
27/1/12,273,0,0,28,0,6,0,0,239,0
24/1/12,346,0,2,65,64,37,0,2,176,0
25/1/12,231,0,0,32,81,13,0,0,105,0
22/1/12,723,0,21,78,108,58,3,3,452,0
23/1/12,536,0,15,90,285,27,1,0,118,0
20/1/12,302,0,10,63,86,3,2,1,137,0
21/1/12,366,0,4,98,33,4,0,2,225,0
8/10/01,1072,0,90,85,615,0,2,0,280,0
9/10/01,1322,0,8,185,1098,1,0,1,29,0
9/4/05,121,0,49,1,9,5,0,27,30,0
8/4/05,174,0,34,18,17,42,0,15,48,0
7/4/05,372,1,73,18,26,17,1,27,209,0
6/4/05,555,8,93,8,39,88,2,40,277,0
5/4/05,733,3,105,22,33,64,18,154,334,0
4/4/05,201,1,29,27,55,19,4,13,53,0
3/4/05,139,2,38,32,19,1,0,15,32,0
2/4/05,194,12,74,10,27,0,13,55,3,0
1/4/05,367,2,184,23,31,3,11,104,9,0
30/9/17,1617,0,6,44,229,2,0,0,1336,0
28/10/14,2489,0,87,848,420,54,0,0,1080,0
29/10/14,1484,0,99,481,624,14,0,2,264,0
26/10/14,1375,0,26,466,333,5,0,0,545,0
27/10/14,1974,0,20,695,516,53,0,1,689,0
24/10/14,1864,0,2,368,919,9,1,2,563,0
25/10/14,1990,0,8,658,382,5,0,5,932,0
22/10/14,1721,0,18,399,544,2,10,5,743,0
23/10/14,1556,0,6,760,329,0,20,11,430,0
20/10/14,1927,0,13,478,716,0,10,7,703,0
21/10/14,2226,0,16,713,292,19,10,31,1145,0
20/8/13,675,0,45,229,190,0,0,0,211,0
21/8/13,492,0,56,82,205,2,0,0,147,0
22/8/13,590,0,22,183,93,1,0,0,291,0
23/8/13,637,0,107,101,178,0,0,0,251,0
24/8/13,649,0,70,386,91,0,0,0,102,0
25/8/13,493,0,91,125,186,0,0,0,91,0
26/8/13,521,0,85,247,119,0,0,0,70,0
27/8/13,438,0,72,154,122,1,0,0,89,0
28/8/13,510,0,138,169,125,1,1,15,61,0
29/8/13,437,0,32,210,106,3,0,0,86,0
30/4/15,1305,0,77,294,79,48,9,96,702,0
30/9/11,5169,0,11,2833,1356,403,0,0,566,0
31/10/12,3022,0,95,833,516,101,0,0,1477,0
30/10/12,2157,0,6,802,322,25,26,18,958,0
14/10/17,538,0,8,124,212,0,1,0,193,0
15/10/17,502,0,4,194,65,2,9,3,225,0
16/10/17,1053,0,32,173,33,0,11,2,802,0
17/10/17,769,0,24,332,18,4,42,6,343,0
10/10/17,594,0,15,147,312,0,1,7,112,0
11/10/17,519,0,4,105,202,0,0,0,208,0
12/10/17,561,0,4,130,253,0,0,0,174,0
13/10/17,498,0,7,179,125,3,0,0,184,0
18/10/17,788,0,24,193,45,9,31,4,482,0
19/10/17,536,0,15,110,46,1,5,0,359,0
21/6/14,346,0,10,139,83,0,0,0,114,0
20/6/14,454,0,2,254,16,2,1,0,179,0
23/6/14,514,0,5,262,146,1,0,0,100,0
22/6/14,737,0,5,500,114,0,0,1,117,0
25/6/14,628,0,29,286,106,2,0,2,203,0
24/6/14,1032,0,13,765,66,0,0,0,188,0
27/6/14,672,0,15,367,51,0,0,0,239,0
26/6/14,892,0,28,584,128,1,0,2,149,0
29/6/14,703,0,1,403,43,0,0,0,256,0
28/6/14,363,0,9,160,52,2,0,0,140,0
28/6/02,313,0,43,113,56,0,0,0,101,0
29/6/02,194,0,0,141,17,0,0,0,36,0
24/6/02,138,0,14,35,38,7,0,1,43,0
25/6/02,318,0,13,196,16,1,0,0,92,0
26/6/02,232,0,28,73,58,1,1,0,71,0
27/6/02,232,0,0,161,1,0,0,0,70,0
20/6/02,256,0,0,156,39,2,1,0,58,0
21/6/02,233,0,12,145,29,0,0,1,46,0
22/6/02,169,0,5,114,28,2,0,0,20,0
23/6/02,285,0,9,163,14,0,2,0,97,0
26/2/11,110,0,36,1,37,2,0,30,4,0
18/12/00,149,0,4,3,13,3,0,1,125,0
19/12/00,203,0,21,2,72,0,3,4,101,0
16/12/00,82,0,0,0,0,0,2,0,80,0
17/12/00,106,1,9,7,9,0,5,0,75,0
30/8/12,1695,0,50,861,317,0,1,0,466,0
31/8/12,1027,0,53,390,301,0,0,0,283,0
12/12/00,210,0,19,1,60,0,0,0,130,0
13/12/00,161,0,2,2,18,1,0,0,138,0
10/12/00,197,0,8,0,76,1,0,0,112,0
11/12/00,313,0,8,0,70,5,1,0,229,0
7/1/02,228,0,34,25,10,0,0,0,159,0
6/1/02,93,0,0,27,18,1,0,0,47,0
5/1/02,238,0,81,53,12,0,0,0,92,0
4/1/02,235,0,41,62,72,2,0,1,57,0
3/1/02,481,0,208,20,119,0,0,0,134,0
2/1/02,380,0,95,63,169,11,0,0,42,0
1/1/02,1271,0,961,13,167,8,0,0,122,0
9/1/02,191,0,0,13,4,23,0,0,151,0
8/1/02,370,0,187,9,39,44,0,0,91,0
19/12/16,225,0,10,24,106,12,1,0,72,0
18/12/16,190,0,9,36,68,0,2,0,75,0
13/12/16,218,0,42,53,51,0,0,0,72,0
12/12/16,451,0,26,102,151,48,1,0,123,0
11/12/16,387,0,14,94,45,4,1,1,228,0
10/12/16,364,0,8,59,210,0,2,0,85,0
17/12/16,155,0,6,22,60,4,0,3,60,0
16/12/16,277,0,2,23,110,0,20,2,120,0
15/12/16,239,0,7,92,93,1,19,0,27,0
14/12/16,306,0,35,58,161,0,10,0,42,0
28/2/02,31,0,0,17,8,0,0,0,6,0
20/2/02,74,0,16,0,28,0,0,1,29,0
21/2/02,13,0,0,2,4,0,0,0,7,0
22/2/02,35,0,5,0,20,0,0,0,10,0
23/2/02,17,0,0,0,7,0,0,1,9,0
24/2/02,22,0,1,7,10,0,0,0,4,0
25/2/02,33,0,1,0,3,5,0,1,23,0
26/2/02,17,0,2,5,7,3,0,0,0,0
27/2/02,20,0,1,0,12,1,0,0,6,0
8/10/03,574,0,26,151,243,0,1,1,152,0
9/10/03,1184,0,19,808,74,0,0,2,281,0
30/6/12,1055,0,4,721,25,0,0,0,305,0
1/10/03,421,0,0,146,156,0,0,0,119,0
2/10/03,754,0,1,466,184,0,1,0,102,0
3/10/03,827,0,5,349,215,1,0,0,257,0
4/10/03,1132,0,1,556,437,0,17,1,119,1
5/10/03,1013,0,1,656,297,0,0,0,59,0
6/10/03,710,0,0,349,304,2,3,0,52,0
7/10/03,350,0,21,119,24,1,1,5,179,0
7/11/10,682,0,8,211,65,0,0,0,398,0
6/11/10,538,0,2,233,68,2,10,0,223,0
5/11/10,407,0,2,192,69,1,8,0,135,0
4/11/10,486,0,5,260,57,3,3,0,158,0
3/11/10,245,0,21,74,50,0,0,1,99,0
6/1/06,447,0,22,1,387,0,12,0,25,0
1/11/10,132,0,0,22,78,0,0,0,32,0
4/1/06,134,0,28,2,102,0,0,0,2,0
9/1/06,132,0,19,21,75,7,0,0,10,0
8/1/06,202,0,5,43,153,0,0,0,1,0
9/11/10,875,0,1,216,128,10,2,36,482,0
8/11/10,798,0,0,335,181,1,6,2,273,0
19/11/16,1243,0,13,108,1027,2,6,3,84,0
28/12/10,93,0,0,3,12,2,0,0,76,0
29/12/10,178,0,12,16,21,3,5,2,119,0
20/12/10,15,0,8,0,2,2,0,0,3,0
21/12/10,24,0,10,0,9,0,0,0,5,0
22/12/10,22,0,9,2,5,0,2,2,2,0
23/12/10,59,0,5,14,8,0,0,0,32,0
24/12/10,77,0,1,42,0,0,0,3,31,0
25/12/10,36,0,3,13,1,0,0,0,19,0
26/12/10,26,0,0,16,1,0,0,0,9,0
27/12/10,21,0,0,3,1,5,0,0,12,0
28/9/09,1221,0,100,538,463,0,2,0,118,0
29/9/09,1448,0,79,324,924,1,0,0,120,0
22/9/09,991,0,3,67,825,0,0,0,96,0
23/9/09,842,0,15,155,591,0,0,0,81,0
20/9/09,953,0,60,135,730,0,0,0,28,0
21/9/09,611,0,12,150,384,4,0,5,56,0
26/9/09,1089,0,89,201,717,0,0,0,82,0
27/9/09,1346,0,161,300,824,0,0,0,61,0
24/9/09,1179,0,72,72,974,0,0,0,61,0
25/9/09,1030,0,44,295,620,0,0,0,71,0
30/3/15,1166,0,157,191,4,196,9,418,191,0
31/3/15,781,3,218,57,2,107,13,301,80,0
7/12/11,534,0,0,15,374,6,0,21,118,0
6/12/11,476,0,0,2,215,1,0,10,248,0
5/12/11,296,0,2,9,36,2,0,20,227,0
4/12/11,244,0,2,20,9,18,0,1,194,0
3/12/11,457,0,7,11,154,49,0,0,236,0
2/12/11,592,0,4,22,144,20,0,0,402,0
1/12/11,1050,0,0,117,424,67,0,0,442,0
8/5/06,566,0,86,117,63,5,4,4,287,0
7/5/06,214,0,32,28,32,0,0,0,122,0
6/5/06,502,0,54,72,32,0,0,2,342,0
5/5/06,528,5,215,26,42,0,0,8,232,0
4/5/06,715,0,177,110,60,3,0,1,364,0
3/5/06,489,0,67,38,53,3,0,1,327,0
2/5/06,363,0,40,49,76,0,0,4,194,0
9/12/11,1255,0,0,65,1110,1,0,0,79,0
8/12/11,1559,0,0,15,1407,0,1,2,134,0
3/6/03,325,0,16,93,18,18,1,15,164,0
2/6/03,262,0,3,38,62,4,0,1,154,0
1/6/03,446,0,10,185,19,3,0,0,229,0
7/6/03,507,0,22,103,216,0,0,1,165,0
6/6/03,533,0,44,249,58,0,0,0,182,0
5/6/03,395,0,46,159,64,1,0,2,123,0
4/6/03,383,0,20,62,50,5,0,4,242,0
9/6/03,590,0,44,227,107,0,0,0,212,0
8/6/03,646,0,17,317,73,0,0,0,239,0
12/1/09,14,0,0,0,2,0,0,2,10,0
29/10/15,1499,0,4,340,295,5,0,1,854,0
28/10/15,1236,0,2,387,392,12,6,0,437,0
27/10/15,1777,0,4,264,467,36,8,2,996,0
26/10/15,1170,0,7,461,204,15,1,1,481,0
25/10/15,966,0,4,220,408,25,0,0,309,0
24/10/15,1222,0,20,376,297,14,0,1,514,0
23/10/15,977,0,22,296,288,15,2,0,354,0
22/10/15,1057,0,26,435,144,27,0,0,425,0
21/10/15,1295,0,6,516,172,20,1,0,580,0
20/10/15,1253,0,32,372,290,3,0,0,556,0
9/10/06,1221,0,36,184,248,3,3,1,746,0
8/10/06,1920,0,20,689,173,0,11,2,1025,0
1/10/06,1166,1,25,577,200,1,7,3,352,0
3/10/06,1667,0,25,664,298,0,19,3,658,0
2/10/06,1069,0,37,198,275,1,4,0,554,0
5/10/06,1596,0,71,571,461,0,0,1,492,0
4/10/06,1528,0,35,593,294,0,20,4,582,0
7/10/06,1459,0,34,289,501,1,3,4,627,0
6/10/06,1689,0,28,495,421,5,1,7,732,0
10/8/16,501,0,21,161,196,0,0,1,122,0
11/8/16,416,0,15,155,61,0,0,0,185,0
12/8/16,370,0,18,194,57,1,0,0,100,0
13/8/16,366,0,38,102,174,0,0,1,51,0
14/8/16,533,0,14,323,60,0,0,2,134,0
15/8/16,301,0,42,96,93,3,1,8,58,0
16/8/16,667,0,39,405,43,0,0,12,168,0
17/8/16,489,0,33,129,106,1,0,5,215,0
18/8/16,404,0,52,127,60,1,0,9,155,0
19/8/16,354,0,12,27,141,0,0,0,174,0
17/2/17,153,0,26,0,72,7,0,0,48,0
16/2/17,112,0,45,0,54,0,0,0,13,0
15/2/17,91,0,26,2,45,5,0,0,13,0
14/2/17,98,0,21,3,60,0,2,0,12,0
13/2/17,112,0,64,0,39,0,0,0,9,0
12/2/17,245,0,217,0,27,0,0,0,1,0
11/2/17,104,0,85,0,18,0,0,0,1,0
10/2/17,38,0,8,0,27,1,0,0,2,0
14/11/16,1206,0,1,124,619,0,0,0,462,0
19/2/17,62,0,6,0,2,1,0,0,53,0
18/2/17,165,0,19,0,71,0,0,0,75,0
1/1/12,654,0,8,156,263,0,0,2,225,0
2/1/12,904,0,64,155,550,5,0,0,130,0
3/1/12,957,0,30,229,471,18,1,1,207,0
4/1/12,1303,0,78,158,808,25,0,10,224,0
5/1/12,844,0,3,155,518,51,0,1,116,0
6/1/12,1261,0,10,141,809,36,1,4,260,0
7/1/12,783,0,4,195,445,1,0,0,138,0
8/1/12,613,0,1,41,421,0,0,0,150,0
9/1/12,875,0,13,58,504,0,0,0,300,0
15/11/16,1231,0,3,304,753,0,0,2,169,0
27/2/05,156,0,22,22,25,3,1,7,76,0
26/2/05,300,0,50,19,84,0,1,0,146,0
4/5/07,728,0,48,266,61,2,0,4,347,0
5/5/07,720,0,24,190,74,1,2,0,429,0
2/5/07,308,0,16,47,47,3,2,13,180,0
3/5/07,362,0,57,35,67,4,0,4,195,0
30/9/06,1125,0,32,272,527,2,1,0,291,0
20/2/05,352,0,0,37,48,0,0,0,267,0
28/3/14,273,0,0,5,9,7,0,9,242,1
29/3/14,98,0,1,23,6,8,1,13,46,0
28/2/05,367,0,77,27,121,7,0,11,124,0
1/10/14,1385,0,43,448,306,14,0,1,573,0
2/10/14,1286,0,24,440,309,29,3,12,469,0
3/10/14,1466,0,18,539,136,2,13,18,740,0
4/10/14,1219,0,34,468,270,11,12,37,387,0
5/10/14,1193,0,29,531,201,0,6,17,409,0
6/10/14,1255,0,32,352,515,7,0,0,349,0
7/10/14,1330,0,10,725,237,14,0,0,344,0
8/10/14,1066,0,35,225,565,2,0,4,235,0
9/10/14,1051,0,22,342,342,5,1,5,334,0
20/3/14,432,1,80,13,10,87,9,47,185,0
21/3/14,167,0,42,10,3,0,0,3,109,0
26/3/14,187,0,0,7,34,10,15,13,108,0
27/3/14,252,0,2,15,9,37,0,0,189,0
24/12/01,864,2,7,303,244,16,0,0,292,0
25/12/01,2436,4,851,67,728,10,0,0,776,0
8/9/14,842,0,33,409,105,5,0,2,288,0
9/9/14,1043,0,16,508,207,0,0,0,312,0
6/9/14,846,0,20,420,195,7,0,2,202,0
7/9/14,1103,0,29,690,170,0,6,6,202,0
4/9/14,1002,0,19,355,332,0,0,0,296,0
5/9/14,1237,0,21,814,203,2,2,7,188,0
2/9/14,1110,0,5,438,344,0,0,0,323,0
3/9/14,1259,0,26,677,186,0,0,2,368,0
1/9/14,1113,0,7,592,170,4,0,0,340,0
9/1/04,175,4,34,3,98,3,0,0,33,0
8/1/04,286,0,41,103,113,7,0,2,20,0
1/1/04,174,0,2,0,164,0,1,0,7,0
3/1/04,305,0,12,10,237,22,3,1,20,0
2/1/04,288,0,4,0,244,0,0,4,36,0
5/1/04,361,0,28,49,223,5,0,0,56,0
